entity,score,index,word,start,end
LABEL_1,0.53307885,34,e,131,132
LABEL_1,0.6369818,35,controlar,133,142
LABEL_0,0.54685974,36,as,143,145
LABEL_0,0.50092375,37,obrigações,146,156
LABEL_1,0.57970273,38,das,157,160
LABEL_1,0.70975596,39,dete,161,165
LABEL_1,0.6137531,40,##nto,165,168
LABEL_1,0.6005774,41,##ras,168,171
LABEL_1,0.6621648,42,de,172,174
LABEL_1,0.5777574,43,concessão,175,184
LABEL_1,0.6090318,44,",",184,185
LABEL_0,0.54027545,45,permissão,186,195
LABEL_1,0.64389586,46,e,196,197
LABEL_1,0.50241554,47,autorização,198,209
LABEL_1,0.64971703,48,para,210,214
LABEL_1,0.6081438,49,exploração,215,225
LABEL_1,0.6763035,50,de,226,228
LABEL_0,0.53335106,51,serviços,229,237
LABEL_1,0.64004725,52,de,238,240
LABEL_0,0.6048229,53,tele,241,245
LABEL_1,0.5015011,54,##comunicações,245,257
LABEL_1,0.51440483,55,",",257,258
LABEL_1,0.68734235,56,de,259,261
LABEL_0,0.5204488,57,autorização,262,273
LABEL_1,0.7707668,58,de,274,276
LABEL_1,0.5583127,59,uso,277,280
LABEL_1,0.7333705,60,de,281,283
LABEL_0,0.5466396,61,radio,284,289
LABEL_0,0.5490968,62,##fre,289,292
LABEL_1,0.5756076,63,##quência,292,299
LABEL_1,0.50532067,64,",",299,300
LABEL_1,0.7124172,65,de,301,303
LABEL_0,0.52049094,66,autorização,304,315
LABEL_1,0.76158476,67,de,317,319
LABEL_1,0.5236532,68,uso,321,324
LABEL_1,0.662645,69,de,326,328
LABEL_1,0.56036305,70,numer,330,335
LABEL_1,0.66422313,71,##ação,335,339
LABEL_1,0.55189663,72,e,341,342
LABEL_1,0.7273777,73,de,344,346
LABEL_0,0.5665285,74,direito,348,355
LABEL_1,0.63430816,75,de,357,359
LABEL_1,0.57432777,76,exploração,361,371
LABEL_1,0.7030533,77,de,373,375
LABEL_0,0.5575804,78,satélite,377,385
LABEL_1,0.6266728,79,deﬁnidas,387,395
LABEL_1,0.50992215,80,nos,397,400
LABEL_1,0.5161606,81,instrumentos,401,413
LABEL_1,0.55594575,82,regula,414,420
LABEL_1,0.6251944,83,##tórios,420,426
LABEL_1,0.62676394,84,perƟnentes,427,437
LABEL_1,0.6014547,85,e,438,439
LABEL_0,0.50818205,86,nos,440,443
LABEL_1,0.57329154,87,respecƟvos,444,454
LABEL_0,0.51169294,88,contratos,455,464
LABEL_1,0.5344097,89,",",464,465
LABEL_1,0.55421245,90,termos,466,472
LABEL_1,0.547647,91,e,473,474
LABEL_0,0.61306405,92,atos,475,479
LABEL_1,0.6715107,93,;,479,480
LABEL_1,0.5474279,94,(,481,482
LABEL_1,0.53278166,95,.,482,483
LABEL_1,0.59507376,96,.,483,484
LABEL_1,0.69209534,97,.,484,485
LABEL_1,0.6949025,98,),485,486
LABEL_1,0.5833027,99,3,487,488
LABEL_1,0.54124814,100,.,488,489
LABEL_1,0.6567988,101,12,489,491
LABEL_0,0.5208353,102,.,491,492
LABEL_1,0.65157175,103,Dentre,493,499
LABEL_1,0.5558801,104,as,500,502
LABEL_1,0.5249383,105,faculdades,503,513
LABEL_1,0.59054494,106,concedida,514,523
LABEL_1,0.54878914,107,##s,523,524
LABEL_0,0.54482275,108,à,525,526
LABEL_0,0.6107715,109,SC,527,529
LABEL_0,0.6343893,110,##O,529,530
LABEL_1,0.5649406,111,cabe,531,535
LABEL_0,0.6356842,112,à,536,537
LABEL_0,0.5860818,113,esta,538,542
LABEL_0,0.5997202,114,Ger,543,546
LABEL_0,0.5903924,115,##ência,546,551
LABEL_1,0.6028103,116,de,552,554
LABEL_1,0.51549375,117,Controle,555,563
LABEL_1,0.56914145,118,de,564,566
LABEL_0,0.61297274,119,Ob,567,569
LABEL_1,0.51178455,120,##riga,569,573
LABEL_0,0.61455846,121,##ções,573,577
LABEL_1,0.524185,122,Gerais,578,584
LABEL_1,0.5301587,123,(,585,586
LABEL_0,0.50980884,124,CO,586,588
LABEL_0,0.6423177,125,##GE,588,590
LABEL_0,0.5358364,126,),590,591
LABEL_1,0.5745369,127,o,592,593
LABEL_1,0.6211074,128,acompanhamento,594,608
LABEL_1,0.5682655,129,e,609,610
LABEL_1,0.6441435,130,controle,611,619
LABEL_1,0.5592656,131,do,620,622
LABEL_1,0.6700797,132,cumprimento,623,634
LABEL_0,0.50440186,133,das,635,638
LABEL_0,0.6191765,134,demais,639,645
LABEL_1,0.52105296,135,obrigações,646,656
LABEL_1,0.6034656,136,e,657,658
LABEL_0,0.56895566,137,compromissos,659,671
LABEL_1,0.5777628,138,não,672,675
LABEL_1,0.7040817,139,previsto,676,684
LABEL_1,0.5569536,140,##s,684,685
LABEL_1,0.55418414,141,nas,686,689
LABEL_1,0.52535605,142,Ger,690,693
LABEL_0,0.5122159,143,##ências,693,699
LABEL_1,0.66959625,144,de,700,702
LABEL_1,0.5899419,145,Controle,703,711
LABEL_1,0.61361796,146,de,712,714
LABEL_0,0.5266385,147,Ob,715,717
LABEL_1,0.54175913,148,##riga,717,721
LABEL_0,0.5554298,149,##ções,721,725
LABEL_1,0.58367395,150,de,726,728
LABEL_1,0.5363536,151,Qual,729,733
LABEL_1,0.58589184,152,##idade,733,738
LABEL_0,0.64016306,153,",",738,739
LABEL_1,0.55950415,154,Universal,740,749
LABEL_1,0.7158108,155,##ização,749,755
LABEL_0,0.513795,156,e,756,757
LABEL_1,0.62850666,157,de,758,760
LABEL_0,0.6044767,158,Am,761,763
LABEL_1,0.5519485,159,##pl,763,765
LABEL_1,0.65550697,160,##iação,765,770
LABEL_1,0.6210429,161,de,771,773
LABEL_1,0.54214126,162,Acesso,774,780
LABEL_0,0.5670015,163,e,781,782
LABEL_1,0.5835606,164,de,783,785
LABEL_0,0.5219981,165,Direitos,786,794
LABEL_0,0.50198966,166,dos,795,798
LABEL_1,0.6536955,167,Cons,799,803
LABEL_1,0.5619137,168,##umi,803,806
LABEL_1,0.6510603,169,##dores,806,811
LABEL_1,0.50836617,170,.,811,812
LABEL_1,0.5525648,171,Desta,813,818
LABEL_0,0.5997998,172,##cam,818,821
LABEL_0,0.52370214,173,##os,821,823
LABEL_1,0.54237765,174,o,824,825
LABEL_1,0.5741223,175,inc,826,829
LABEL_1,0.5490245,176,##iso,829,832
LABEL_1,0.59130514,177,I,833,834
LABEL_1,0.6028277,178,do,835,837
LABEL_1,0.6069625,179,art,838,841
LABEL_0,0.52051467,180,.,841,842
LABEL_1,0.54732424,181,20,843,845
LABEL_1,0.623241,182,##8,845,846
LABEL_1,0.6008761,183,do,847,849
LABEL_1,0.62917244,184,R,850,851
LABEL_0,0.5904721,185,##IA,851,853
LABEL_0,0.642857,186,que,854,857
LABEL_0,0.6909756,187,assim,858,863
LABEL_0,0.5954315,188,deﬁne,864,869
LABEL_0,0.60468715,189,:,869,870
LABEL_1,0.7505395,190,Art,871,874
LABEL_0,0.5085108,191,.,874,875
LABEL_1,0.5270769,192,20,876,878
LABEL_1,0.5703195,193,##8,878,879
LABEL_0,0.52889526,194,.,879,880
LABEL_0,0.51556325,195,A,881,882
LABEL_0,0.5127405,196,Ger,883,886
LABEL_1,0.51300764,197,##ência,886,891
LABEL_1,0.6435678,198,de,892,894
LABEL_1,0.53983593,199,Controle,895,903
LABEL_1,0.5974837,200,de,904,906
LABEL_0,0.5687906,201,Ob,907,909
LABEL_1,0.5578073,202,##riga,909,913
LABEL_0,0.5507626,203,##ções,913,917
LABEL_1,0.59462667,204,Gerais,918,924
LABEL_1,0.70170265,205,tem,925,928
LABEL_1,0.54006636,206,",",928,929
LABEL_1,0.5740125,207,em,930,932
LABEL_0,0.6308523,208,sua,933,936
LABEL_0,0.629162,209,área,937,941
LABEL_1,0.6132661,210,de,942,944
LABEL_1,0.63807595,211,atuação,945,952
LABEL_1,0.56545025,212,",",952,953
LABEL_0,0.5129141,213,as,954,956
LABEL_0,0.5503116,214,seguintes,957,966
LABEL_0,0.50930756,215,competências,967,979
LABEL_1,0.62354004,216,dentre,980,986
LABEL_0,0.55014956,217,as,987,989
LABEL_0,0.56414557,1,dos,0,3
LABEL_0,0.5229849,2,Cons,4,8
LABEL_1,0.52338064,3,##umi,8,11
LABEL_0,0.5901316,4,##dores,11,16
LABEL_0,0.5429663,5,.,16,17
LABEL_0,0.64097923,6,Desta,18,23
LABEL_0,0.60246974,7,##cam,23,26
LABEL_0,0.5711197,8,##os,26,28
LABEL_0,0.72983694,9,o,29,30
LABEL_0,0.63782424,10,inc,31,34
LABEL_0,0.5734409,11,##iso,34,37
LABEL_0,0.5648078,12,I,38,39
LABEL_0,0.6663705,13,do,40,42
LABEL_0,0.6637893,14,art,43,46
LABEL_0,0.53682166,15,.,46,47
LABEL_0,0.56240076,16,20,48,50
LABEL_0,0.5556287,17,##8,50,51
LABEL_0,0.73088825,18,do,52,54
LABEL_0,0.61062706,19,R,55,56
LABEL_0,0.6570862,20,##IA,56,58
LABEL_0,0.69929624,21,que,59,62
LABEL_0,0.68616515,22,assim,63,68
LABEL_0,0.6253517,23,deﬁne,69,74
LABEL_0,0.56732565,24,:,74,75
LABEL_0,0.71839106,25,Art,76,79
LABEL_0,0.62790674,26,.,79,80
LABEL_0,0.5620095,27,20,81,83
LABEL_0,0.60367,28,##8,83,84
LABEL_0,0.6207852,29,.,84,85
LABEL_0,0.6502738,30,A,86,87
LABEL_0,0.58154833,31,Ger,88,91
LABEL_0,0.69016176,32,##ência,91,96
LABEL_0,0.60057324,33,de,97,99
LABEL_0,0.6788753,34,Controle,100,108
LABEL_0,0.5553301,35,de,109,111
LABEL_1,0.5602656,36,Ob,112,114
LABEL_0,0.50575185,37,##riga,114,118
LABEL_1,0.5109826,38,##ções,118,122
LABEL_1,0.55093825,39,Gerais,123,129
LABEL_0,0.5901889,40,tem,130,133
LABEL_1,0.51968765,41,",",133,134
LABEL_0,0.50241834,42,em,135,137
LABEL_0,0.5170058,43,sua,138,141
LABEL_0,0.6485434,44,área,142,146
LABEL_1,0.5020896,45,de,147,149
LABEL_0,0.6777887,46,atuação,150,157
LABEL_0,0.51399523,47,",",157,158
LABEL_0,0.6380559,48,as,159,161
LABEL_0,0.5417085,49,seguintes,162,171
LABEL_0,0.56412154,50,competências,172,184
LABEL_0,0.606914,51,dentre,185,191
LABEL_0,0.62552637,52,as,192,194
LABEL_0,0.54365355,53,atribuídas,195,205
LABEL_0,0.5651989,54,à,206,207
LABEL_0,0.67044556,55,Super,208,213
LABEL_0,0.56934345,56,##inte,213,217
LABEL_0,0.6725535,57,##ndência,217,224
LABEL_0,0.60640526,58,de,225,227
LABEL_0,0.68147427,59,Controle,228,236
LABEL_0,0.53291637,60,de,237,239
LABEL_1,0.60851717,61,Ob,240,242
LABEL_0,0.52459794,62,##riga,242,246
LABEL_0,0.5440308,63,##ções,246,250
LABEL_0,0.55239785,64,:,250,251
LABEL_0,0.59979284,65,I,252,253
LABEL_0,0.5990673,66,-,254,255
LABEL_0,0.7657192,67,acompanhar,256,266
LABEL_0,0.63567096,68,e,267,268
LABEL_0,0.73724174,69,controlar,269,278
LABEL_0,0.7035771,70,o,279,280
LABEL_1,0.5069299,71,cumprimento,281,292
LABEL_0,0.55401146,72,das,293,296
LABEL_1,0.5023245,73,demais,297,303
LABEL_0,0.6121551,74,obrigações,304,314
LABEL_0,0.6106069,75,não,315,318
LABEL_0,0.56508595,76,prevista,319,327
LABEL_0,0.6367448,77,##s,327,328
LABEL_0,0.57484734,78,nas,329,332
LABEL_0,0.58212954,79,Ger,333,336
LABEL_0,0.66390836,80,##ências,336,342
LABEL_0,0.65784854,81,de,343,345
LABEL_0,0.6976875,82,Controle,346,354
LABEL_0,0.63307154,83,de,355,357
LABEL_0,0.511661,84,Ob,358,360
LABEL_0,0.61669487,85,##riga,360,364
LABEL_0,0.65436894,86,##ções,364,368
LABEL_0,0.5137169,87,de,369,371
LABEL_0,0.59148407,88,Qual,372,376
LABEL_0,0.68535453,89,##idade,376,381
LABEL_0,0.53025585,90,",",381,382
LABEL_0,0.64260226,91,Universal,383,392
LABEL_0,0.6504425,92,##ização,392,398
LABEL_0,0.58228123,93,e,399,400
LABEL_0,0.51975006,94,de,401,403
LABEL_0,0.5786875,95,Am,404,406
LABEL_0,0.589372,96,##pl,406,408
LABEL_0,0.683682,97,##iação,408,413
LABEL_0,0.51084,98,de,414,416
LABEL_1,0.50179523,99,Acesso,417,423
LABEL_0,0.6180884,100,e,424,425
LABEL_0,0.5406314,101,de,426,428
LABEL_0,0.57836866,102,SE,429,431
LABEL_0,0.5984806,103,##I,431,432
LABEL_0,0.57838917,104,/,432,433
LABEL_0,0.5678745,105,AN,433,435
LABEL_0,0.53339857,106,##AT,435,437
LABEL_1,0.5083567,107,##EL,437,439
LABEL_0,0.54967904,108,-,440,441
LABEL_0,0.72695374,109,88,442,444
LABEL_0,0.6213518,110,##62,444,446
LABEL_0,0.5435567,111,##94,446,448
LABEL_0,0.6709861,112,##9,448,449
LABEL_0,0.5352683,113,-,450,451
LABEL_0,0.70266473,114,Inf,452,455
LABEL_0,0.6977388,115,##orme,455,459
LABEL_0,0.6481011,116,http,460,464
LABEL_0,0.7375061,117,##s,464,465
LABEL_0,0.6046385,118,:,465,466
LABEL_0,0.5756982,119,/,466,467
LABEL_0,0.5897268,120,/,467,468
LABEL_0,0.66511947,121,sei,468,471
LABEL_0,0.64655197,122,.,471,472
LABEL_0,0.57694143,123,ana,472,475
LABEL_1,0.560265,124,##tel,475,478
LABEL_0,0.5622416,125,.,478,479
LABEL_1,0.54081154,126,go,479,481
LABEL_0,0.53320503,127,##v,481,482
LABEL_0,0.6046184,128,.,482,483
LABEL_1,0.5870962,129,b,483,484
LABEL_0,0.627211,130,##r,484,485
LABEL_0,0.6065152,131,/,485,486
LABEL_0,0.6831834,132,sei,486,489
LABEL_0,0.5909869,133,/,489,490
LABEL_0,0.6540446,134,controlado,490,500
LABEL_0,0.6614971,135,##r,500,501
LABEL_0,0.6112821,136,.,501,502
LABEL_0,0.53955746,137,p,502,503
LABEL_1,0.53860676,138,##h,503,504
LABEL_1,0.51375484,139,##p,504,505
LABEL_0,0.55097175,140,?,505,506
LABEL_0,0.5868482,141,aca,506,509
LABEL_0,0.619964,142,##o,509,510
LABEL_0,0.5063038,143,=,510,511
LABEL_0,0.7015191,144,documento,511,520
LABEL_0,0.5860108,145,_,520,521
LABEL_0,0.66829866,146,imp,521,524
LABEL_0,0.65188736,147,##ri,524,526
LABEL_0,0.6661945,148,.,526,527
LABEL_0,0.6642776,149,.,527,528
LABEL_0,0.72798264,150,.,528,529
LABEL_0,0.5755021,151,2,530,531
LABEL_0,0.74485904,152,of,532,534
LABEL_0,0.6493619,153,4,535,536
LABEL_0,0.6323561,154,01,537,539
LABEL_0,0.5518354,155,/,539,540
LABEL_0,0.59707665,156,12,540,542
LABEL_0,0.5085681,157,/,542,543
LABEL_1,0.5323128,158,202,543,546
LABEL_0,0.50917244,159,##5,546,547
LABEL_0,0.58941644,160,",",547,548
LABEL_0,0.6144467,161,19,549,551
LABEL_0,0.69256157,162,:,551,552
LABEL_0,0.6051704,163,09,552,554
LABEL_0,0.6031214,164,Direitos,555,563
LABEL_0,0.53177255,165,dos,564,567
LABEL_0,0.51213306,166,Cons,568,572
LABEL_1,0.512422,167,##umi,572,575
LABEL_0,0.5656151,168,##dores,575,580
LABEL_0,0.60629857,169,;,580,581
LABEL_0,0.59122163,170,(,582,583
LABEL_0,0.53773874,171,.,583,584
LABEL_0,0.56770355,172,.,584,585
LABEL_0,0.5923695,173,.,585,586
LABEL_1,0.5155472,174,),586,587
LABEL_0,0.64143133,175,3,588,589
LABEL_0,0.5640851,176,.,589,590
LABEL_0,0.5463507,177,13,590,592
LABEL_0,0.569757,178,.,592,593
LABEL_0,0.60311174,179,No,594,596
LABEL_0,0.6538048,180,que,597,600
LABEL_0,0.56228524,181,tan,601,604
LABEL_0,0.6548186,182,##ge,604,606
LABEL_0,0.6700158,183,aos,607,610
LABEL_0,0.7280819,184,ajus,611,615
LABEL_0,0.54973906,185,##tes,615,618
LABEL_0,0.5383584,186,contra,619,625
LABEL_0,0.6094801,187,##tuais,625,630
LABEL_0,0.5339465,188,tem,631,634
LABEL_0,0.5844741,189,-,634,635
LABEL_1,0.5518576,190,se,635,637
LABEL_0,0.62463725,191,que,638,641
LABEL_1,0.53258955,192,",",641,642
LABEL_0,0.5549083,193,conforme,643,651
LABEL_0,0.5548452,194,a,652,653
LABEL_0,0.68630147,195,legislação,654,664
LABEL_0,0.59193873,196,pá,665,667
LABEL_0,0.5846583,197,##tria,667,671
LABEL_1,0.5116351,198,",",671,672
LABEL_0,0.5146882,199,é,673,674
LABEL_0,0.6548971,200,livre,675,680
LABEL_0,0.60465974,201,as,681,683
LABEL_1,0.50839126,202,condições,684,693
LABEL_0,0.5946334,203,de,694,696
LABEL_0,0.6346597,204,pac,697,700
LABEL_0,0.5465713,205,##tua,700,703
LABEL_0,0.68763906,206,##ção,703,706
LABEL_0,0.53467906,207,entre,707,712
LABEL_0,0.50926477,208,as,713,715
LABEL_1,0.6089704,209,partes,716,722
LABEL_1,0.50383556,210,.,722,723
LABEL_1,0.5497324,211,Neste,724,729
LABEL_0,0.60071594,212,senƟdo,730,736
LABEL_1,0.53634113,213,",",736,737
LABEL_0,0.5657108,214,as,738,740
LABEL_1,0.50417095,215,condições,741,750
LABEL_0,0.6431317,216,estabelecidas,751,764
LABEL_1,0.5377294,217,nos,765,768
LABEL_0,0.6159826,218,contratos,769,778
LABEL_0,0.60306495,219,podem,779,784
LABEL_0,0.59425724,220,ser,785,788
LABEL_0,0.58170766,221,acorda,789,795
LABEL_0,0.5785276,222,##das,795,798
LABEL_0,0.566883,223,desde,799,804
LABEL_1,0.5349699,224,que,805,808
LABEL_0,0.6023006,225,aten,809,813
LABEL_0,0.6183514,226,##dam,813,816
LABEL_0,0.5799815,227,às,817,819
LABEL_1,0.5628502,228,necessidades,820,832
LABEL_1,0.5386971,229,legais,833,839
LABEL_0,0.530089,230,.,839,840
LABEL_1,0.5174896,231,No,841,843
LABEL_1,0.5293131,232,caso,844,848
LABEL_0,0.53376424,233,",",848,849
LABEL_0,0.7383229,234,a,850,851
LABEL_0,0.58022285,235,LG,852,854
LABEL_0,0.5935373,236,##P,854,855
LABEL_0,0.575032,237,##D,855,856
LABEL_0,0.6508784,238,traz,857,861
LABEL_0,0.71668524,239,obrigações,862,872
LABEL_0,0.6767309,240,para,873,877
LABEL_0,0.6982568,241,os,878,880
LABEL_0,0.58221066,242,agentes,881,888
LABEL_0,0.6157238,243,que,889,892
LABEL_0,0.6277751,244,manip,893,898
LABEL_0,0.6428819,245,##ula,898,901
LABEL_0,0.65188324,246,##m,901,902
LABEL_0,0.59037566,247,dados,903,908
LABEL_1,0.5162175,248,pessoais,909,917
LABEL_1,0.51194286,249,dos,918,921
LABEL_1,0.5227944,250,cidadãos,922,930
LABEL_0,0.55949646,251,e,931,932
LABEL_0,0.6004027,252,que,933,936
LABEL_0,0.6383534,253,impa,937,941
LABEL_0,0.67528987,254,##cta,941,944
LABEL_0,0.6383963,255,##m,944,945
LABEL_0,0.5625084,256,a,946,947
LABEL_0,0.6372498,257,relação,948,955
LABEL_0,0.53875387,258,entre,956,961
LABEL_0,0.5661521,259,a,962,963
LABEL_0,0.5335496,260,EnƟdade,964,971
LABEL_0,0.5434215,261,Administ,972,980
LABEL_0,0.5678781,262,##radora,980,986
LABEL_0,0.5458745,263,da,987,989
LABEL_1,0.5141953,1,dos,0,3
LABEL_1,0.5341676,2,Cons,4,8
LABEL_1,0.54439795,3,##umi,8,11
LABEL_1,0.5250424,4,##dores,11,16
LABEL_0,0.51941496,5,.,16,17
LABEL_1,0.5477823,6,Desta,18,23
LABEL_0,0.6676755,7,##cam,23,26
LABEL_0,0.59463835,8,##os,26,28
LABEL_0,0.50920004,9,o,29,30
LABEL_0,0.61312175,10,inc,31,34
LABEL_0,0.63655263,11,##iso,34,37
LABEL_1,0.6751207,12,I,38,39
LABEL_0,0.6141403,13,do,40,42
LABEL_0,0.5968774,14,art,43,46
LABEL_0,0.6360805,15,.,46,47
LABEL_0,0.54044175,16,20,48,50
LABEL_1,0.5457161,17,##8,50,51
LABEL_0,0.54554725,18,do,52,54
LABEL_1,0.5292604,19,R,55,56
LABEL_1,0.5736626,20,##IA,56,58
LABEL_0,0.525664,21,que,59,62
LABEL_0,0.51415676,22,assim,63,68
LABEL_1,0.56258833,23,deﬁne,69,74
LABEL_0,0.59524465,24,:,74,75
LABEL_1,0.5234524,25,Art,76,79
LABEL_0,0.65706617,26,.,79,80
LABEL_0,0.53160644,27,20,81,83
LABEL_1,0.55766183,28,##8,83,84
LABEL_1,0.5351099,29,.,84,85
LABEL_1,0.5643076,30,A,86,87
LABEL_1,0.6949289,31,Ger,88,91
LABEL_1,0.59258825,32,##ência,91,96
LABEL_1,0.73458487,33,de,97,99
LABEL_1,0.6796987,34,Controle,100,108
LABEL_1,0.62783587,35,de,109,111
LABEL_1,0.60394114,36,Ob,112,114
LABEL_1,0.6104495,37,##riga,114,118
LABEL_0,0.56364113,38,##ções,118,122
LABEL_0,0.53170043,39,Gerais,123,129
LABEL_1,0.5819309,40,tem,130,133
LABEL_0,0.586608,41,",",133,134
LABEL_1,0.5252792,42,em,135,137
LABEL_1,0.50009555,43,sua,138,141
LABEL_1,0.6287242,44,área,142,146
LABEL_1,0.6814742,45,de,147,149
LABEL_1,0.65845424,46,atuação,150,157
LABEL_0,0.542576,47,",",157,158
LABEL_1,0.5079468,48,as,159,161
LABEL_0,0.58394074,49,seguintes,162,171
LABEL_0,0.50060713,50,competências,172,184
LABEL_0,0.5254742,51,dentre,185,191
LABEL_1,0.5967087,52,as,192,194
LABEL_0,0.5334867,53,atribuídas,195,205
LABEL_0,0.5437778,54,à,206,207
LABEL_1,0.600554,55,Super,208,213
LABEL_1,0.67436934,56,##inte,213,217
LABEL_1,0.6995443,57,##ndência,217,224
LABEL_1,0.7478348,58,de,225,227
LABEL_1,0.6751075,59,Controle,228,236
LABEL_1,0.6159577,60,de,237,239
LABEL_1,0.6021754,61,Ob,240,242
LABEL_1,0.5899412,62,##riga,242,246
LABEL_0,0.6042826,63,##ções,246,250
LABEL_0,0.5233428,64,:,250,251
LABEL_1,0.62529474,65,I,252,253
LABEL_0,0.51335233,66,-,254,255
LABEL_1,0.55574286,67,acompanhar,256,266
LABEL_0,0.54020566,68,e,267,268
LABEL_1,0.5786405,69,controlar,269,278
LABEL_1,0.7449178,70,o,279,280
LABEL_1,0.6538965,71,cumprimento,281,292
LABEL_1,0.50516015,72,das,293,296
LABEL_1,0.50186855,73,demais,297,303
LABEL_0,0.5812741,74,obrigações,304,314
LABEL_1,0.5344082,75,não,315,318
LABEL_1,0.55412674,76,prevista,319,327
LABEL_0,0.50672007,77,##s,327,328
LABEL_0,0.5514669,78,nas,329,332
LABEL_1,0.715414,79,Ger,333,336
LABEL_0,0.54108965,80,##ências,336,342
LABEL_1,0.6932886,81,de,343,345
LABEL_1,0.7053648,82,Controle,346,354
LABEL_1,0.6105652,83,de,355,357
LABEL_1,0.63258725,84,Ob,358,360
LABEL_1,0.571759,85,##riga,360,364
LABEL_0,0.6349544,86,##ções,364,368
LABEL_1,0.5432696,87,de,369,371
LABEL_1,0.56753516,88,Qual,372,376
LABEL_0,0.5339263,89,##idade,376,381
LABEL_0,0.5893327,90,",",381,382
LABEL_1,0.63574237,91,Universal,383,392
LABEL_1,0.5064689,92,##ização,392,398
LABEL_0,0.5158903,93,e,399,400
LABEL_1,0.64749753,94,de,401,403
LABEL_1,0.6326897,95,Am,404,406
LABEL_1,0.6169875,96,##pl,406,408
LABEL_1,0.61486155,97,##iação,408,413
LABEL_1,0.67974067,98,de,414,416
LABEL_1,0.6122056,99,Acesso,417,423
LABEL_1,0.5387538,100,e,424,425
LABEL_1,0.70825434,101,de,426,428
LABEL_1,0.6977833,102,SE,429,431
LABEL_1,0.60409856,103,##I,431,432
LABEL_0,0.503029,104,/,432,433
LABEL_0,0.51451856,105,AN,433,435
LABEL_1,0.5070812,106,##AT,435,437
LABEL_0,0.57782793,107,##EL,437,439
LABEL_1,0.5589912,108,-,440,441
LABEL_1,0.5882271,109,88,442,444
LABEL_0,0.5538981,110,##62,444,446
LABEL_0,0.5186461,111,##94,446,448
LABEL_1,0.65981144,112,##9,448,449
LABEL_1,0.5573499,113,-,450,451
LABEL_1,0.5848025,114,Inf,452,455
LABEL_0,0.50163746,115,##orme,455,459
LABEL_1,0.5756777,116,http,460,464
LABEL_1,0.5990489,117,##s,464,465
LABEL_1,0.6333398,118,:,465,466
LABEL_1,0.6010746,119,/,466,467
LABEL_1,0.5554342,120,/,467,468
LABEL_1,0.61490774,121,sei,468,471
LABEL_1,0.66018796,122,.,471,472
LABEL_1,0.5412977,123,ana,472,475
LABEL_0,0.6516334,124,##tel,475,478
LABEL_1,0.6618787,125,.,478,479
LABEL_1,0.627696,126,go,479,481
LABEL_1,0.56016356,127,##v,481,482
LABEL_1,0.56792223,128,.,482,483
LABEL_1,0.56651884,129,b,483,484
LABEL_1,0.6216502,130,##r,484,485
LABEL_1,0.5247083,131,/,485,486
LABEL_1,0.61607003,132,sei,486,489
LABEL_1,0.5063722,133,/,489,490
LABEL_1,0.6464437,134,controlado,490,500
LABEL_1,0.62554723,135,##r,500,501
LABEL_1,0.57490885,136,.,501,502
LABEL_1,0.5284009,137,p,502,503
LABEL_1,0.7235435,138,##h,503,504
LABEL_1,0.68737787,139,##p,504,505
LABEL_0,0.55595833,140,?,505,506
LABEL_0,0.51069003,141,aca,506,509
LABEL_1,0.57048213,142,##o,509,510
LABEL_1,0.5187842,143,=,510,511
LABEL_0,0.507617,144,documento,511,520
LABEL_1,0.5072034,145,_,520,521
LABEL_0,0.59422123,146,imp,521,524
LABEL_1,0.5139424,147,##ri,524,526
LABEL_1,0.51388055,148,.,526,527
LABEL_1,0.5125808,149,.,527,528
LABEL_1,0.5550202,150,.,528,529
LABEL_0,0.5675957,151,2,530,531
LABEL_0,0.5692002,152,of,532,534
LABEL_1,0.555585,153,4,535,536
LABEL_1,0.7175578,154,01,537,539
LABEL_1,0.66733617,155,/,539,540
LABEL_1,0.6264723,156,12,540,542
LABEL_1,0.5122324,157,/,542,543
LABEL_0,0.5857267,158,202,543,546
LABEL_0,0.6481476,159,##5,546,547
LABEL_0,0.58161724,160,",",547,548
LABEL_1,0.6804713,161,19,549,551
LABEL_1,0.5135084,162,:,551,552
LABEL_1,0.78702617,163,09,552,554
LABEL_1,0.61333704,164,Direitos,555,563
LABEL_0,0.56090385,165,dos,564,567
LABEL_1,0.53043616,166,Cons,568,572
LABEL_1,0.544599,167,##umi,572,575
LABEL_1,0.5248879,168,##dores,575,580
LABEL_0,0.53079605,169,;,580,581
LABEL_0,0.54804206,170,(,582,583
LABEL_0,0.5078483,171,.,583,584
LABEL_0,0.5291602,172,.,584,585
LABEL_0,0.5127976,173,.,585,586
LABEL_0,0.56194526,174,),586,587
LABEL_0,0.7524522,175,3,588,589
LABEL_0,0.5957981,176,.,589,590
LABEL_0,0.51217616,177,13,590,592
LABEL_0,0.54156023,178,.,592,593
LABEL_1,0.5276867,179,No,594,596
LABEL_1,0.5756687,180,que,597,600
LABEL_1,0.55554414,181,tan,601,604
LABEL_1,0.5760217,182,##ge,604,606
LABEL_0,0.5741564,183,aos,607,610
LABEL_1,0.59902084,184,ajus,611,615
LABEL_0,0.5878183,185,##tes,615,618
LABEL_0,0.68519634,186,contra,619,625
LABEL_0,0.6576019,187,##tuais,625,630
LABEL_0,0.55235714,188,tem,631,634
LABEL_1,0.7230049,189,-,634,635
LABEL_0,0.50583166,190,se,635,637
